"caja";"fact_anul";"fact_cred";"codi_clie";"codi_fact";"vcr_num_fac";"vcr_fecha";"vcr_suman";"vcr_iva";"vcr_tipo";"vcr_divisa";"usuario"
"004";FALSO;FALSO;"9999999";"0000129323";"0001668";"2019-04-16";6.47;0.78;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129324";"0001669";"2019-04-16";6.12;0.73;E;USD;"011"
"003";FALSO;FALSO;"9999999";"0000129333";"0000547";"2019-04-16";9.29;1.11;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000129340";"0001672";"2019-04-17";9.35;1.12;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129348";"0001674";"2019-04-17";16.61;1.99;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129373";"0001681";"2019-04-17";44.04;5.28;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129374";"0001682";"2019-04-17";19.89;2.39;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129390";"0001687";"2019-04-17";2.97;0.36;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129394";"0001688";"2019-04-17";7.99;0.96;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000129397";"0001691";"2019-04-17";1.85;0.22;E;USD;"009"
"004";VERDADERO;FALSO;"9999999";"0000129407";"0001695";"2019-04-17";52.22;6.27;E;USD;"011"
"003";VERDADERO;FALSO;"9999999";"0000129410";"0000550";"2019-04-17";62.86;7.54;E;USD;"010"
"004";FALSO;FALSO;"9999999";"0000129429";"0001703";"2019-04-17";9.87;1.18;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129431";"0001704";"2019-04-17";4.64;0.56;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129434";"0001706";"2019-04-17";14.82;1.78;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129442";"0001710";"2019-04-17";5.04;0.60;E;USD;"011"
"003";FALSO;FALSO;"9999999";"0000129444";"0000551";"2019-04-17";28.32;3.40;E;USD;"010"
"004";FALSO;FALSO;"9999999";"0000129445";"0001712";"2019-04-17";0.84;0.10;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129448";"0001715";"2019-04-17";8.08;0.97;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129459";"0001718";"2019-04-18";9.29;1.11;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129468";"0001722";"2019-04-18";7.86;0.94;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129515";"0001736";"2019-04-18";16.83;2.02;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129524";"0001739";"2019-04-18";12.12;1.45;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129531";"0001743";"2019-04-18";2.94;0.35;E;USD;"011"
"004";VERDADERO;FALSO;"9999999";"0000129532";"0001744";"2019-04-18";11.75;1.41;E;USD;"011"
"004";VERDADERO;FALSO;"9999999";"0000129533";"0001745";"2019-04-18";11.75;1.41;E;USD;"011"
"003";VERDADERO;FALSO;"9999999";"0000129535";"0000560";"2019-04-18";9.78;1.17;E;USD;"010"
"004";VERDADERO;FALSO;"9999999";"0000129537";"0001746";"2019-04-18";11.75;1.41;E;USD;"011"
"004";VERDADERO;FALSO;"9999999";"0000129538";"0001747";"2019-04-18";11.75;1.41;E;USD;"011"
"003";FALSO;FALSO;"9999999";"0000129571";"0000565";"2019-04-20";4.54;0.54;E;USD;"010"
"004";FALSO;FALSO;"9999999";"0000129605";"0001769";"2019-04-20";8.53;1.02;E;USD;"005"
"003";FALSO;FALSO;"9999999";"0000129616";"0000577";"2019-04-22";8.97;1.08;E;USD;"010"
"004";FALSO;FALSO;"9999999";"0000129625";"0001776";"2019-04-22";5.67;0.68;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000129721";"0001813";"2019-04-23";3.08;0.37;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000129725";"0001815";"2019-04-23";6.90;0.83;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000129727";"0001817";"2019-04-23";4.60;0.55;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000129732";"0001820";"2019-04-23";27.95;3.35;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000129733";"0001821";"2019-04-23";8.24;0.99;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000129746";"0001824";"2019-04-23";2.86;0.34;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000129787";"0001844";"2019-04-23";16.63;2.00;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000129788";"0001845";"2019-04-23";8.79;1.05;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000129811";"0001858";"2019-04-23";11.85;1.42;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000129815";"0001860";"2019-04-23";1.33;0.16;E;USD;"009"
"003";FALSO;FALSO;"9999999";"0000129860";"0000586";"2019-04-24";5.00;0.60;E;USD;"010"
"004";FALSO;FALSO;"9999999";"0000129874";"0001879";"2019-04-24";5.58;0.67;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000129884";"0001883";"2019-04-24";4.44;0.53;E;USD;"011"
"003";FALSO;FALSO;"9999999";"0000129897";"0000588";"2019-04-24";2.95;0.35;E;USD;"010"
"004";FALSO;FALSO;"9999999";"0000129907";"0001894";"2019-04-24";3.38;0.41;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000129910";"0001896";"2019-04-24";5.56;0.67;E;USD;"009"
"003";FALSO;FALSO;"9999999";"0000129925";"0000589";"2019-04-24";1.24;0.15;E;USD;"010"
"004";FALSO;FALSO;"9999999";"0000129939";"0001905";"2019-04-25";5.58;0.67;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129949";"0001906";"2019-04-25";13.62;1.63;E;USD;"011"
"003";FALSO;FALSO;"9999999";"0000129958";"0000590";"2019-04-25";6.27;0.75;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000129970";"0001913";"2019-04-25";38.04;4.56;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129979";"0001918";"2019-04-25";11.37;1.36;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000129992";"0001923";"2019-04-25";34.72;4.17;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000130001";"0001929";"2019-04-25";46.84;5.62;E;USD;"011"
"004";VERDADERO;FALSO;"9999999";"0000130003";"0001931";"2019-04-25";8.53;1.02;E;USD;"011"
"004";VERDADERO;FALSO;"9999999";"0000130013";"0001936";"2019-04-25";13.84;1.66;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000130057";"0001947";"2019-04-25";3.62;0.43;E;USD;"011"
"004";FALSO;VERDADERO;"9999999";"0000130111";"0001974";"2019-04-26";10.30;1.24;C;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130187";"0001999";"2019-04-27";38.84;4.66;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130190";"0002001";"2019-04-27";30.65;3.68;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130191";"0002002";"2019-04-27";70.67;8.48;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130192";"0002003";"2019-04-27";8.39;1.01;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130194";"0002004";"2019-04-27";16.97;2.04;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130198";"0002005";"2019-04-27";6.88;0.83;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130215";"0002013";"2019-04-27";6.74;0.81;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130219";"0002015";"2019-04-27";4.91;0.59;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130220";"0002016";"2019-04-27";50.44;6.05;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130223";"0002017";"2019-04-27";11.79;1.41;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130224";"0002018";"2019-04-27";14.51;1.74;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130232";"0002019";"2019-04-27";15.43;1.85;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130235";"0002020";"2019-04-27";13.09;1.57;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130243";"0002022";"2019-04-27";18.10;2.17;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130262";"0002031";"2019-04-29";9.02;1.08;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130263";"0002032";"2019-04-29";6.00;0.72;E;USD;"011"
"003";FALSO;FALSO;"9999999";"0000130264";"0000606";"2019-04-29";5.58;0.67;E;USD;"010"
"004";FALSO;FALSO;"9999999";"0000130275";"0002035";"2019-04-29";4.13;0.50;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130288";"0002040";"2019-04-29";12.14;1.46;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130289";"0002041";"2019-04-29";69.42;8.33;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130292";"0002043";"2019-04-29";15.18;1.82;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130294";"0002045";"2019-04-29";21.43;2.57;E;USD;"009"
"004";VERDADERO;FALSO;"9999999";"0000130296";"0002047";"2019-04-29";94.65;11.36;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130302";"0002049";"2019-04-29";90.19;10.82;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000130328";"0002056";"2019-04-29";1.97;0.24;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000130338";"0002058";"2019-04-29";8.22;0.99;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000130339";"0002059";"2019-04-29";8.62;1.03;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000130349";"0002064";"2019-04-29";4.64;0.56;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000130350";"0002065";"2019-04-29";3.08;0.37;E;USD;"011"
"004";FALSO;FALSO;"9999999";"0000130359";"0002066";"2019-04-30";18.26;2.19;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130360";"0002067";"2019-04-30";13.04;1.56;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130374";"0002073";"2019-04-30";5.57;0.67;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130377";"0002076";"2019-04-30";6.51;0.78;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130378";"0002077";"2019-04-30";17.86;2.14;E;USD;"005"
"003";FALSO;FALSO;"9999999";"0000130385";"0000611";"2019-04-30";23.35;2.80;E;USD;"010"
"004";FALSO;FALSO;"9999999";"0000130389";"0002080";"2019-04-30";4.20;0.50;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130390";"0002081";"2019-04-30";12.27;1.47;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130391";"0002082";"2019-04-30";31.42;3.77;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130396";"0002083";"2019-04-30";43.93;5.27;E;USD;"005"
"004";FALSO;FALSO;"9999999";"0000130403";"0002085";"2019-04-30";67.71;3.09;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130408";"0002087";"2019-04-30";5.36;0.64;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130413";"0002088";"2019-04-30";31.52;3.78;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130421";"0002091";"2019-04-30";31.39;3.71;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130422";"0002092";"2019-04-30";17.65;2.12;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130423";"0002093";"2019-04-30";8.03;0.96;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130429";"0002094";"2019-04-30";117.05;14.05;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130434";"0002096";"2019-04-30";8.15;0.98;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130435";"0002097";"2019-04-30";1.83;0.22;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130436";"0002098";"2019-04-30";18.17;2.18;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130439";"0002100";"2019-04-30";13.88;1.67;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130449";"0002106";"2019-04-30";6.25;0.75;E;USD;"009"
"004";FALSO;FALSO;"9999999";"0000130469";"0002113";"2019-04-30";40.41;4.85;E;USD;"009"
"003";FALSO;FALSO;"0000393";"0000125557";"0000150";"2019-03-02";11.61;1.39;E;USD;"010"
"004";FALSO;FALSO;"0000658";"0000128724";"0001451";"2019-04-10";27.23;3.27;E;USD;"009"
"004";FALSO;FALSO;"0000683";"0000128215";"0001259";"2019-04-04";59.80;7.18;O;USD;"005"
"004";FALSO;FALSO;"0000979";"0000125431";"0000320";"2019-03-01";1047.13;125.66;E;USD;"005"
"004";FALSO;FALSO;"0001034";"0000128714";"0001442";"2019-04-10";9.43;1.07;E;USD;"005"
"004";FALSO;FALSO;"0001034";"0000128715";"0001443";"2019-04-10";28.97;3.48;E;USD;"009"
"003";FALSO;FALSO;"0001322";"0000129960";"0000591";"2019-04-25";33.04;3.96;O;USD;"009"
"004";FALSO;FALSO;"0001645";"0000127672";"0001062";"2019-03-29";17.68;2.12;E;USD;"005"
"004";FALSO;FALSO;"0001645";"0000128481";"0001347";"2019-04-08";7.14;0.86;E;USD;"005"
"003";FALSO;FALSO;"0001936";"0000124709";"0000035";"2019-02-19";276.79;33.21;E;USD;"010"
"004";VERDADERO;VERDADERO;"0001936";"0000129175";"0001621";"2019-04-15";166.07;19.93;C;USD;"009"
"004";FALSO;VERDADERO;"0001936";"0000129560";"0001754";"2019-04-18";166.07;19.93;C;USD;"011"
"004";FALSO;FALSO;"0001954";"0000125859";"0000465";"2019-03-08";58.74;7.05;E;USD;"011"
"003";FALSO;FALSO;"0001982";"0000124952";"0000070";"2019-02-22";7.19;0.86;E;USD;"010"
"004";FALSO;FALSO;"0002009";"0000125110";"0000238";"2019-02-25";2.18;0.26;E;USD;"005"
"004";FALSO;FALSO;"0002009";"0000125204";"0000280";"2019-02-26";2.49;0.30;E;USD;"005"
"004";FALSO;FALSO;"0002009";"0000125887";"0000480";"2019-03-08";3.67;0.44;E;USD;"011"
"004";FALSO;FALSO;"0002009";"0000128092";"0001215";"2019-04-03";2.49;0.30;E;USD;"005"
"004";FALSO;FALSO;"0002009";"0000128533";"0001368";"2019-04-08";2.18;0.26;E;USD;"005"
"004";FALSO;FALSO;"0002009";"0000128646";"0001413";"2019-04-09";2.13;0.26;E;USD;"009"
"004";FALSO;FALSO;"0002009";"0000128717";"0001444";"2019-04-10";1.16;0.14;E;USD;"009"
"004";FALSO;FALSO;"0002009";"0000128987";"0001559";"2019-04-12";2.13;0.26;E;USD;"005"
"004";FALSO;FALSO;"0002009";"0000129885";"0001884";"2019-04-24";2.13;0.26;E;USD;"011"
"004";FALSO;FALSO;"0002009";"0000130047";"0001943";"2019-04-25";2.18;0.26;E;USD;"011"
"003";FALSO;FALSO;"0002455";"0000124572";"0000008";"2019-02-18";25.00;3.00;E;USD;"010"
"001";FALSO;FALSO;"0002495";"0000126109";"0099854";"2019-03-12";51.43;6.17;O;USD;"010"
"004";FALSO;FALSO;"0002538";"0000129629";"0001777";"2019-04-22";81.60;9.63;E;USD;"005"
"004";FALSO;FALSO;"0002538";"0000129630";"0001778";"2019-04-22";35.94;4.31;E;USD;"011"
"004";FALSO;FALSO;"0002625";"0000124889";"0000160";"2019-02-21";7.86;0.94;C;USD;"001"
"003";FALSO;FALSO;"0002667";"0000128246";"0000473";"2019-04-05";19.79;2.37;E;USD;"010"
"003";FALSO;FALSO;"0002667";"0000128247";"0000474";"2019-04-05";26.41;3.09;E;USD;"009"
"003";FALSO;FALSO;"0002667";"0000128248";"0000475";"2019-04-05";7.68;0.92;E;USD;"009"
"004";FALSO;FALSO;"0002667";"0000128263";"0001271";"2019-04-05";7.95;0.95;E;USD;"005"
"003";FALSO;FALSO;"0002750";"0000126013";"0000188";"2019-03-11";15.90;1.91;E;USD;"010"
"004";FALSO;FALSO;"0002768";"0000128467";"0001338";"2019-04-08";5.58;0.67;E;USD;"005"
"003";FALSO;FALSO;"0002774";"0000125709";"0000165";"2019-03-07";8.70;1.04;E;USD;"010"
"004";FALSO;FALSO;"0002774";"0000126722";"0000751";"2019-03-19";5.40;0.65;E;USD;"009"
"003";FALSO;FALSO;"0002774";"0000129289";"0000540";"2019-04-16";13.75;1.65;E;USD;"010"
"004";FALSO;FALSO;"0002801";"0000124633";"0000059";"2019-02-18";12.32;1.48;E;USD;"009"
"004";FALSO;FALSO;"0002801";"0000124781";"0000117";"2019-02-20";6.16;0.74;E;USD;"010"
"003";FALSO;FALSO;"0002801";"0000126435";"0000267";"2019-03-14";9.24;1.11;E;USD;"010"
"004";FALSO;FALSO;"0002801";"0000128688";"0001431";"2019-04-09";12.32;1.48;E;USD;"009"
"004";FALSO;FALSO;"0002819";"0000128311";"0001289";"2019-04-05";13.13;1.58;E;USD;"009"
"004";FALSO;FALSO;"0002825";"0000128964";"0001549";"2019-04-12";4.33;0.52;E;USD;"005"
"004";FALSO;FALSO;"0002836";"0000125816";"0000450";"2019-03-08";1.83;0.22;E;USD;"011"
"004";FALSO;FALSO;"0002836";"0000125818";"0000452";"2019-03-08";1.07;0.13;E;USD;"011"
"004";FALSO;FALSO;"0002836";"0000125858";"0000464";"2019-03-08";14.16;1.70;E;USD;"011"
"004";FALSO;FALSO;"0002836";"0000125868";"0000471";"2019-03-08";3.08;0.37;E;USD;"011"
"004";FALSO;FALSO;"0002839";"0000125904";"0000487";"2019-03-08";7.14;0.86;E;USD;"009"
"004";FALSO;FALSO;"0002839";"0000128004";"0001178";"2019-04-02";9.19;1.10;E;USD;"009"
"004";FALSO;FALSO;"0002839";"0000128005";"0001179";"2019-04-02";8.10;0.89;E;USD;"009"
"004";FALSO;FALSO;"0002839";"0000128006";"0001180";"2019-04-02";3.42;0.41;E;USD;"009"
"004";FALSO;FALSO;"0002839";"0000130038";"0001939";"2019-04-25";3.26;0.39;E;USD;"009"
"004";FALSO;FALSO;"0002839";"0000130039";"0001940";"2019-04-25";3.15;0.38;E;USD;"011"
"004";FALSO;FALSO;"0002840";"0000126642";"0000719";"2019-03-18";3.26;0.39;E;USD;"005"
"004";FALSO;FALSO;"0002840";"0000128043";"0001196";"2019-04-03";5.98;0.72;E;USD;"005"
"004";FALSO;FALSO;"0002867";"0000125874";"0000473";"2019-03-08";8.39;1.01;E;USD;"011"
"004";FALSO;FALSO;"0002870";"0000125466";"0000335";"2019-03-01";21.21;2.55;E;USD;"005"
"004";FALSO;FALSO;"0002892";"0000130078";"0001957";"2019-04-26";7.86;0.94;E;USD;"011"
"004";FALSO;FALSO;"0002896";"0000124730";"0000095";"2019-02-20";12.97;1.50;E;USD;"005"
"004";FALSO;FALSO;"0002896";"0000125817";"0000451";"2019-03-08";14.77;1.72;E;USD;"011"
"003";FALSO;FALSO;"0002896";"0000126103";"0000205";"2019-03-12";47.39;5.63;E;USD;"010"
"003";FALSO;FALSO;"0002896";"0000127019";"0000349";"2019-03-22";14.02;1.63;E;USD;"010"
"004";FALSO;FALSO;"0002896";"0000128763";"0001465";"2019-04-10";41.92;5.03;E;USD;"009"
"003";FALSO;FALSO;"0002896";"0000129160";"0000529";"2019-04-15";13.06;1.51;E;USD;"010"
"003";FALSO;FALSO;"0002909";"0000125191";"0000098";"2019-02-26";3.79;0.45;E;USD;"010"
"004";FALSO;FALSO;"0002912";"0000125785";"0000438";"2019-03-07";22.78;2.73;E;USD;"011"
"004";FALSO;FALSO;"0002919";"0000127421";"0000979";"2019-03-27";8.23;0.99;E;USD;"005"
"004";FALSO;FALSO;"0002925";"0000126949";"0000829";"2019-03-21";25.13;3.02;E;USD;"009"
"003";FALSO;FALSO;"0002925";"0000127235";"0000373";"2019-03-25";16.16;1.94;E;USD;"010"
"004";FALSO;FALSO;"0002933";"0000125689";"0000398";"2019-03-06";24.43;1.67;E;USD;"011"
"004";FALSO;FALSO;"0002940";"0000125129";"0000246";"2019-02-25";69.20;8.30;E;USD;"005"
"004";FALSO;FALSO;"0002952";"0000130136";"0001981";"2019-04-26";5.76;0.69;E;USD;"009"
"004";FALSO;FALSO;"0002959";"0000125446";"0000325";"2019-03-01";3.61;0.43;E;USD;"005"
"004";FALSO;FALSO;"0002959";"0000128518";"0001361";"2019-04-08";11.83;1.42;E;USD;"005"
"004";FALSO;VERDADERO;"0002961";"0000128234";"0001261";"2019-04-04";17.60;2.11;C;USD;"010"
"004";FALSO;FALSO;"0002961";"0000128681";"0001427";"2019-04-09";18.61;2.23;E;USD;"005"
"004";FALSO;FALSO;"0002961";"0000129014";"0001571";"2019-04-12";5.07;0.61;E;USD;"009"
"004";FALSO;FALSO;"0002961";"0000129227";"0001640";"2019-04-15";16.56;1.99;E;USD;"005"
"003";FALSO;FALSO;"0002961";"0000129449";"0000552";"2019-04-17";7.70;0.92;E;USD;"010"
"004";FALSO;FALSO;"0002961";"0000130245";"0002023";"2019-04-27";4.14;0.50;E;USD;"005"
"004";FALSO;FALSO;"0002962";"0000125589";"0000367";"2019-03-02";14.20;1.70;E;USD;"006"
"004";FALSO;FALSO;"0002967";"0000127907";"0001141";"2019-04-01";11.52;1.38;E;USD;"010"
"004";FALSO;FALSO;"0002984";"0000129863";"0001877";"2019-04-24";30.45;3.65;E;USD;"011"
"004";FALSO;FALSO;"0002993";"0000125989";"0000513";"2019-03-11";37.23;4.47;E;USD;"005"
"004";FALSO;FALSO;"0002993";"0000126458";"0000665";"2019-03-15";26.56;3.19;E;USD;"005"
"004";FALSO;FALSO;"0002993";"0000127743";"0001091";"2019-03-29";5.80;0.70;E;USD;"005"
"004";FALSO;FALSO;"0002993";"0000128353";"0001301";"2019-04-05";31.52;3.78;E;USD;"009"
"004";FALSO;FALSO;"0002993";"0000129052";"0001589";"2019-04-13";157.68;18.92;E;USD;"005"
"004";FALSO;FALSO;"0002993";"0000129463";"0001720";"2019-04-18";96.83;11.62;E;USD;"011"
"004";FALSO;FALSO;"0002993";"0000129814";"0001859";"2019-04-23";39.82;4.78;E;USD;"009"
"004";FALSO;FALSO;"0002993";"0000130055";"0001946";"2019-04-25";3.21;0.39;E;USD;"011"
"004";FALSO;FALSO;"0002993";"0000130151";"0001985";"2019-04-26";17.63;2.12;E;USD;"009"
"004";FALSO;FALSO;"0002994";"0000126979";"0000842";"2019-03-21";15.18;1.82;E;USD;"009"
"004";FALSO;FALSO;"0002994";"0000127562";"0001033";"2019-03-28";15.18;1.82;E;USD;"010"
"004";FALSO;FALSO;"0002994";"0000128204";"0001255";"2019-04-04";42.90;5.15;E;USD;"005"
"003";FALSO;FALSO;"0002996";"0000126613";"0000293";"2019-03-16";4.11;0.49;E;USD;"010"
"003";FALSO;FALSO;"0003004";"0000125133";"0000091";"2019-02-25";4.45;0.53;E;USD;"010"
"003";FALSO;FALSO;"0003004";"0000125146";"0000092";"2019-02-25";69.74;8.37;E;USD;"010"
"003";FALSO;FALSO;"0003010";"0000126382";"0000254";"2019-03-14";18.66;2.24;E;USD;"010"
"004";FALSO;FALSO;"0003012";"0000127432";"0000983";"2019-03-27";5.65;0.68;E;USD;"005"
"003";FALSO;FALSO;"0003019";"0000126736";"0000312";"2019-03-19";101.57;12.19;O;USD;"010"
"004";FALSO;FALSO;"0003032";"0000125286";"0000294";"2019-02-27";4.69;0.56;E;USD;"009"
"004";FALSO;FALSO;"0003032";"0000126383";"0000643";"2019-03-14";11.45;1.37;E;USD;"005"
"004";FALSO;FALSO;"0003032";"0000127375";"0000962";"2019-03-26";13.88;1.67;E;USD;"005"
"004";FALSO;FALSO;"0003032";"0000130120";"0001977";"2019-04-26";10.04;1.20;E;USD;"009"
"004";FALSO;FALSO;"0003039";"0000125766";"0000429";"2019-03-07";23.75;2.85;E;USD;"009"
"004";FALSO;FALSO;"0003039";"0000127071";"0000872";"2019-03-22";4.02;0.48;E;USD;"009"
"004";FALSO;FALSO;"0003039";"0000128968";"0001550";"2019-04-12";7.59;0.91;E;USD;"005"
"004";FALSO;FALSO;"0003044";"0000124678";"0000077";"2019-02-19";6.03;0.72;E;USD;"005"
"004";FALSO;FALSO;"0003044";"0000125030";"0000212";"2019-02-23";5.89;0.71;E;USD;"005"
"004";FALSO;FALSO;"0003044";"0000128048";"0001198";"2019-04-03";2.77;0.33;E;USD;"005"
"003";FALSO;FALSO;"0003045";"0000125215";"0000102";"2019-02-26";109.32;13.12;E;USD;"010"
"004";FALSO;FALSO;"0003045";"0000125217";"0000282";"2019-02-26";8.08;0.97;E;USD;"005"
"003";FALSO;FALSO;"0003057";"0000126666";"0000303";"2019-03-18";3.39;0.41;E;USD;"010"
"004";FALSO;FALSO;"0003061";"0000124801";"0000123";"2019-02-21";26.85;3.22;E;USD;"005"
"004";FALSO;FALSO;"0003061";"0000125142";"0000254";"2019-02-25";38.66;4.64;E;USD;"010"
"004";FALSO;FALSO;"0003061";"0000125347";"0000298";"2019-02-28";19.65;2.36;E;USD;"005"
"004";FALSO;FALSO;"0003061";"0000125790";"0000440";"2019-03-07";13.96;1.68;E;USD;"009"
"003";FALSO;FALSO;"0003061";"0000126671";"0000305";"2019-03-18";22.30;2.68;E;USD;"010"
"004";FALSO;FALSO;"0003061";"0000126675";"0000727";"2019-03-18";2.79;0.33;E;USD;"009"
"004";FALSO;FALSO;"0003061";"0000127991";"0001172";"2019-04-02";13.57;1.63;E;USD;"009"
"003";FALSO;FALSO;"0003061";"0000128170";"0000461";"2019-04-04";27.14;3.26;E;USD;"010"
"004";FALSO;FALSO;"0003061";"0000129268";"0001651";"2019-04-16";6.83;0.82;E;USD;"011"
"004";FALSO;FALSO;"0003061";"0000129780";"0001840";"2019-04-23";18.40;2.21;E;USD;"005"
"004";FALSO;FALSO;"0003067";"0000125657";"0000388";"2019-03-06";8.91;1.07;E;USD;"011"
"004";FALSO;FALSO;"0003074";"0000125255";"0000287";"2019-02-27";3.93;0.47;E;USD;"005"
"003";FALSO;FALSO;"0003084";"0000126301";"0000245";"2019-03-13";3.62;0.43;E;USD;"010"
"004";FALSO;FALSO;"0003096";"0000127460";"0000995";"2019-03-27";16.78;2.01;E;USD;"010"
"004";FALSO;FALSO;"0003096";"0000128472";"0001339";"2019-04-08";23.07;2.77;E;USD;"005"
"004";FALSO;FALSO;"0003096";"0000128946";"0001536";"2019-04-12";4.58;0.55;E;USD;"005"
"004";FALSO;FALSO;"0003096";"0000129479";"0001724";"2019-04-18";5.63;0.68;E;USD;"011"
"004";FALSO;FALSO;"0003096";"0000129562";"0001756";"2019-04-18";3.35;0.40;E;USD;"011"
"004";FALSO;FALSO;"0003096";"0000129704";"0001809";"2019-04-22";5.00;0.60;E;USD;"005"
"004";FALSO;FALSO;"0003096";"0000130178";"0001997";"2019-04-27";9.64;1.16;E;USD;"005"
"004";FALSO;FALSO;"0003101";"0000126115";"0000554";"2019-03-12";6.98;0.84;E;USD;"005"
"004";FALSO;FALSO;"0003106";"0000128160";"0001238";"2019-04-04";2.54;0.30;E;USD;"005"
"003";FALSO;FALSO;"0003114";"0000125231";"0000105";"2019-02-26";13.82;1.66;E;USD;"010"
"004";FALSO;FALSO;"0003125";"0000124940";"0000187";"2019-02-22";6.10;0.73;E;USD;"009"
"004";FALSO;FALSO;"0003136";"0000128377";"0001309";"2019-04-06";173.53;20.82;E;USD;"009"
"003";FALSO;FALSO;"0003145";"0000125443";"0000141";"2019-03-01";32.54;3.90;E;USD;"010"
"004";FALSO;FALSO;"0003145";"0000125445";"0000324";"2019-03-01";7.32;0.88;E;USD;"005"
"003";FALSO;FALSO;"0003145";"0000125892";"0000179";"2019-03-08";19.91;2.39;E;USD;"009"
"004";FALSO;FALSO;"0003149";"0000125062";"0000220";"2019-02-23";507.96;60.96;E;USD;"005"
